,0,1,2,3,4,5,6
SPEC.ST,23.798763,22.8008,23.540691,22.71674,23.575378,22.824709,22.61924
STAR-B.ST,825.0439,817.50916,823.01196,816.9208,823.3366,817.7742,816.2527
STRAX.ST,6283.384,6209.2847,6253.9795,6217.455,6268.567,6238.699,6234.493
SVIK.ST,1496.3734,1481.607,1491.4701,1481.4946,1493.0192,1484.1101,1481.9404
TEL2-B.ST,-0.13646021,-0.94131434,-0.35073107,-1.0101064,-0.32061887,-0.92449045,-1.0915139
TELIA.ST,36.155163,35.058014,35.861416,34.963936,35.9031,35.080246,34.852135
THULE.ST,-26.40658,-26.999844,-26.535501,-27.045868,-26.523174,-26.97593,-27.093153
TIETOS.ST,94.69814,93.12831,94.29001,92.99583,94.345276,93.16529,92.84183
TOBII.ST,32.627495,31.55845,32.352806,31.468657,32.38934,31.58468,31.364899
TORSAB.ST,-32.411015,-32.95576,-32.54275,-33.00021,-32.52691,-32.939163,-33.04951
VERI.ST,67.92779,66.57436,67.58822,66.46196,67.63176,66.61076,66.3341
XBRANE.ST,24.518963,23.515598,24.258793,23.4309,24.293995,23.539207,23.332321
ACE.ST,-21.136307,-21.786274,-21.314884,-21.840729,-21.292963,-21.77061,-21.90041
ADDT-B.ST,-29.034489,-29.606533,-29.1721,-29.65307,-29.155718,-29.588774,-29.70448
AGRO.ST,5165.458,5105.216,5141.7827,5111.4404,5153.3076,5128.3228,5124.5903
ALLG-B.ST,183.35474,181.03574,182.68895,180.84892,182.79848,181.10309,180.63113
ANOD-B.ST,4599.1567,4544.163,4577.217,4550.416,4588.186,4566.358,4563.388
ARP.ST,-33.247715,-33.78563,-33.382885,-33.830353,-33.36549,-33.771275,-33.881298
ASAP.ST,-16.60976,-17.29707,-16.79371,-17.353848,-16.77218,-17.278545,-17.414816
ATIC.ST,62.427315,61.118374,62.104816,61.010605,62.14497,61.155876,60.889427
ATVEXA-B.ST,-33.065617,-33.60514,-33.195072,-33.648987,-33.179737,-33.588264,-33.69735
AUR.ST,17055.512,16853.299,16974.309,16876.86,17015.135,16935.996,16925.531
AXFO.ST,-32.433506,-32.978176,-32.552395,-33.020515,-32.54088,-32.956413,-33.06414
AZELIO.ST,-14.637687,-15.341243,-14.828418,-15.399751,-14.805557,-15.323246,-15.463236
BEGR.ST,1110.5312,1099.1263,1106.6813,1099.1643,1107.9749,1101.3004,1099.7184
BEIA-B.ST,45.423985,44.25236,45.11452,44.152534,45.157616,44.27765,44.03483
BEIJ-B.ST,-25.565948,-26.166372,-25.70282,-26.213928,-25.68827,-26.144571,-26.26433
BESQ.ST,8.998898,8.120416,8.771399,8.0463085,8.802038,8.141214,7.9602265
BETCO.ST,-30.376095,-30.949966,-30.523668,-30.996395,-30.507719,-30.932093,-31.044651
BIOG-B.ST,-28.56912,-29.14491,-28.699757,-29.190483,-28.685923,-29.1239,-29.23879
BMAX.ST,103.39297,101.75384,102.96639,101.615234,103.02434,101.79185,101.45366
BOL.ST,1.6471244,0.82808,1.4453108,0.7606289,1.4704688,0.8515275,0.6847477
BONES.ST,-20.852764,-21.490772,-21.017298,-21.544472,-20.995323,-21.47537,-21.60662
BRAV.ST,-27.328768,-27.914503,-27.471523,-27.962465,-27.45412,-27.897078,-28.015947
BURE.ST,9.693583,8.808623,9.474358,8.735735,9.501659,8.833846,8.653874
CAMX.ST,-9.6998415,-10.427487,-9.883417,-10.488088,-9.859628,-10.408353,-10.5573635
CANTA.ST,-22.33098,-22.957758,-22.469893,-23.006706,-22.456083,-22.9333,-23.057411
CBTT-B.ST,-25.786171,-26.384436,-25.92371,-26.432072,-25.908749,-26.363325,-26.483036
CI-B.ST,-13.407771,-14.106533,-13.595825,-14.16649,-13.5693035,-14.092541,-14.23757
CLAS-B.ST,26.00274,24.987524,25.730883,24.900454,25.769506,25.008045,24.796917
CLAV.ST,217.52843,214.96404,216.82951,214.74475,216.93147,215.01624,214.48361
CRED-A.ST,-32.043743,-32.591396,-32.181396,-32.636932,-32.163692,-32.576794,-32.688805
DELARK.ST,-39.119022,-39.609726,-39.233955,-39.64916,-39.220955,-39.59329,-39.691936
DOM.ST,-19.26549,-19.91619,-19.413515,-19.967758,-19.397717,-19.892618,-20.022572
EKTA-B.ST,-11.382211,-12.096593,-11.541914,-12.1527405,-11.5255575,-12.069562,-12.21161
ELUX-B.ST,11.006979,10.112582,10.780304,10.037914,10.809921,10.135674,9.952279
EMBRAC-B.ST,-30.437546,-30.998255,-30.577581,-31.044697,-30.55978,-30.982885,-31.097351
ESSITY-A.ST,-37.044434,-37.551895,-37.159897,-37.59212,-37.14759,-37.53352,-37.634846
ESSITY-B.ST,-37.375027,-37.879807,-37.489315,-37.919716,-37.47723,-37.86127,-37.961964
EWRK.ST,-3.091038,-3.8719404,-3.2823334,-3.9360645,-3.2587235,-3.8491163,-4.007884
FABG.ST,-31.257828,-31.81196,-31.391079,-31.857025,-31.37523,-31.79473,-31.906803
FAG.ST,60.3573,59.065224,60.0243,58.956448,60.068924,59.096375,58.83033
FASTAT.ST,-30.60035,-31.16139,-30.73982,-31.20753,-30.722685,-31.14525,-31.258945
FEEL.ST,434.02917,429.34494,432.56613,429.17352,432.9509,429.878,429.0813
FOOT-PREF.ST,-37.33846,-37.843716,-37.434807,-37.880737,-37.42887,-37.81797,-37.915035
FPAR-PREF.ST,-30.916504,-31.473404,-31.034061,-31.516052,-31.023624,-31.449562,-31.5589
GENI.ST,-17.222422,-17.891787,-17.397442,-17.9482,-17.374157,-17.87593,-18.013226
GHUS-B.ST,37.099808,35.995007,36.813732,35.901802,36.85232,36.021152,35.79345
GRNG.ST,1.9606568,1.1389545,1.7617772,1.0718925,1.7857571,1.1639344,0.997402
HANDI.ST,2.7063072,1.8787171,2.4979036,1.80985,2.5248346,1.9006224,1.7312094
HEBA-B.ST,-37.892704,-38.393345,-38.010323,-38.433624,-37.99694,-38.37669,-38.477383
HMS.ST,-7.5518627,-8.297075,-7.724547,-8.356641,-7.7054243,-8.271323,-8.420739
HOLM-B.ST,-19.94571,-20.590889,-20.10939,-20.644754,-20.087996,-20.574234,-20.706495
HRNTS.ST,-27.711884,-28.307632,-27.884531,-28.358982,-27.861414,-28.296865,-28.41764
IMPC.ST,352.34122,348.3277,351.06723,348.20667,351.4188,348.83377,348.17123
ISOFOL.ST,19.264675,18.303501,19.038033,18.226028,19.064081,18.335129,18.141533
KAMBI.ST,24.07675,23.07632,23.848368,22.996933,23.872805,23.112349,22.912554
KARO.ST,1420.3903,1404.519,1414.5403,1405.4313,1417.0066,1409.2023,1407.6677
KDEV.ST,551.6606,546.28754,550.1102,545.88055,550.38074,546.4942,545.4216
KFAST-B.ST,-34.827053,-35.364166,-34.98216,-35.410378,-34.961506,-35.354237,-35.463028
KINV-A.ST,121.25707,119.47374,120.78671,119.322075,120.85193,119.51285,119.14374
KLED.ST,-20.878767,-21.516487,-21.04316,-21.570127,-21.021145,-21.501026,-21.632261
KLOV-B.ST,-27.868715,-28.450298,-28.012506,-28.498219,-27.994574,-28.433731,-28.55208
LIAB.ST,14.659228,13.734846,14.418072,13.656642,14.450849,13.756148,13.565454
LIDDS.ST,-16.28124,-16.955988,-16.438805,-17.01013,-16.421064,-16.933178,-17.068747
LIPI.ST,-7.6467834,-8.407913,-7.8641953,-8.473008,-7.83573,-8.39288,-8.546552
LUPE.ST,-17.300653,-17.967459,-17.442608,-18.0187,-17.429771,-17.939365,-18.070452
MANG.ST,-16.922678,-17.592373,-17.091381,-17.648071,-17.06965,-17.574593,-17.711576
MEAB-B.ST,148.30473,146.30353,147.78612,146.13474,147.85619,146.35094,145.93852
NEWA-B.ST,13.031212,12.120488,12.79367,12.043388,12.826144,12.14137,11.953277
NHCBHFFS.ST,-46.39704,-46.854134,-46.535927,-46.87934,-46.50492,-46.818535,-46.902615
NOBINA.ST,-31.924303,-32.473026,-32.05066,-32.516766,-32.036846,-32.453762,-32.56363
NOTE.ST,-4.835645,-5.6026273,-5.0338454,-5.6672444,-5.007232,-5.5842986,-5.7422495
NP3.ST,-30.109713,-30.673069,-30.249239,-30.719528,-30.231716,-30.65713,-30.771906
OEM-B.ST,-31.336826,-31.890263,-31.468178,-31.935003,-31.452923,-31.87239,-31.984003
PACT.ST,18.990278,18.031155,18.76291,17.95368,18.789251,18.062252,17.8689
PDX.ST,-0.3022427,-1.1057527,-0.5024807,-1.1722622,-0.47708994,-1.0835996,-1.247585
PEAB-B.ST,-21.885689,-22.515175,-22.046564,-22.567917,-22.02528,-22.499403,-22.628717
PRIC-B.ST,-21.092432,-21.73047,-21.258656,-21.78415,-21.236647,-21.715105,-21.845882
QLINEA.ST,-35.43832,-35.97044,-35.58249,-36.014675,-35.565228,-35.956802,-36.06265
RATO-A.ST,333.58392,330.06628,332.60706,329.77484,332.76022,330.15488,329.43008
RATO-B.ST,485.89346,481.10397,484.52368,480.72653,484.75964,481.25967,480.28568
REJL-B.ST,-24.979063,-25.58399,-25.123924,-25.633062,-25.106863,-25.564873,-25.687021
RESURS.ST,-18.4385,-19.095926,-18.583664,-19.147318,-18.569197,-19.070354,-19.200735
SALT-B.ST,474.11777,469.4616,472.86398,469.0837,473.05573,469.59714,468.64566
SANION.ST,43.150555,41.996834,42.858685,41.900616,42.896606,42.026886,41.79057
SBB-D.ST,-36.62148,-37.14384,-36.763103,-37.18729,-36.746124,-37.130486,-37.234425
SEB-A.ST,-8.493951,-9.231237,-8.681738,-9.292915,-8.656959,-9.212508,-9.3638935
SEB-C.ST,-20.360605,-21.00238,-20.517426,-21.055008,-20.498177,-20.983482,-21.113853
SINCH.ST,-36.416252,-36.931934,-36.556686,-36.97608,-36.537304,-36.921482,-37.027725
SIVE.ST,-15.442648,-16.124043,-15.614937,-16.180855,-15.592539,-16.106274,-16.245869
SKA-B.ST,36.31033,35.21162,36.015095,35.117283,36.05714,35.23358,35.005085
SOBI.ST,10.029146,9.142156,9.818486,9.07045,9.84299,9.170839,8.991989
SSAB-B.ST,624.19836,618.212,622.4632,617.78186,622.7894,618.487,617.3025
TETY.ST,12.435299,11.529001,12.2232065,11.456222,12.24717,11.559493,11.377353
TFBANK.ST,-30.327686,-30.88926,-30.461391,-30.934729,-30.445772,-30.87129,-30.984615
TRAIN-B.ST,-38.46119,-38.969303,-38.61085,-39.01279,-38.589924,-38.959686,-39.062637
TREL-B.ST,-3.6804364,-4.456476,-3.8740869,-4.5207596,-3.849364,-4.4352193,-4.5937405
UPSALE.ST,-22.619507,-23.257256,-22.796085,-23.3109,-22.774126,-23.242434,-23.370066
VICO.ST,60.363613,59.07102,60.03888,58.96362,60.08056,59.10564,58.841396
WALL-B.ST,-34.25256,-34.782482,-34.382816,-34.826042,-34.366684,-34.767143,-34.87492
ZETA.ST,-22.168825,-22.79618,-22.314219,-22.846334,-22.298113,-22.774523,-22.90033
3KR.ST,-34.716835,-35.243164,-34.828224,-35.283516,-34.81832,-35.22076,-35.324123
ABSO.ST,-23.403595,-24.022486,-23.530157,-24.06902,-23.52035,-23.993923,-24.114006
ACRI.ST,-33.25007,-33.788063,-33.380043,-33.831936,-33.36445,-33.771618,-33.88057
ALIF-B.ST,-33.910297,-34.443066,-34.038975,-34.486485,-34.02356,-34.426727,-34.534584
ALM.ST,647.1085,639.7254,644.50793,639.93774,645.4887,641.49506,640.6187
AM1S.ST,-16.200993,-16.876307,-16.361624,-16.930973,-16.342838,-16.854647,-16.990961
ARISE.ST,-16.530327,-17.204395,-16.700176,-17.260288,-16.678614,-17.186125,-17.323486
ATA-SDB.ST,16.183952,15.226388,15.918316,15.145766,15.951467,15.248457,15.056708
ATRE.ST,5.259809,4.411691,5.0359845,4.339467,5.0670815,4.430091,4.254388
BALCO.ST,-30.652405,-31.211332,-30.789572,-31.257254,-30.77264,-31.195087,-31.308718
BILI-A.ST,-15.245229,-15.928235,-15.415745,-15.984813,-15.394022,-15.909537,-16.049019
BILL.ST,-12.041267,-12.749994,-12.221626,-12.809269,-12.197906,-12.731974,-12.8774395
BINV.ST,1316.2931,1302.9623,1311.79,1302.9889,1313.2876,1305.4685,1303.61
BIOVIC-B.ST,-18.94693,-19.600111,-19.113056,-19.654734,-19.09128,-19.583473,-19.71747
BONAV-A.ST,28.298166,27.264294,28.042946,27.179083,28.074833,27.293713,27.083141
BONEX.ST,-25.868128,-26.46599,-26.00441,-26.513363,-25.989914,-26.44433,-26.563623
BORG.ST,358.74207,355.0115,357.6869,354.70312,357.85626,355.10535,354.33725
BOUL.ST,-1.3674524,-2.1623702,-1.5606109,-2.2273753,-1.5371622,-2.138497,-2.2997456
BRE2.ST,-31.893602,-32.442425,-32.026573,-32.487255,-32.01048,-32.425793,-32.537075
BRG-B.ST,675.5094,668.9286,673.51483,668.5387,673.94073,669.3885,668.1597
BUFAB.ST,-20.188509,-20.831667,-20.345095,-20.88432,-20.325993,-20.812492,-20.94305
BYGGP.ST,-26.664825,-27.255892,-26.810337,-27.30452,-26.792273,-27.238886,-27.359144
CALTX.ST,-18.705135,-19.375114,-18.891977,-19.431675,-18.868435,-19.360065,-19.494438
CAST.ST,-33.749603,-34.2836,-33.88062,-34.32746,-33.864445,-34.268036,-34.37658
CFISH.ST,-11.526128,-12.2393675,-11.713515,-12.299944,-11.687806,-12.223502,-12.370917
CLIME-B.ST,20.545128,19.573204,20.31492,19.49476,20.341486,19.604904,19.409132
COOR.ST,-31.75869,-32.30875,-31.883862,-32.352352,-31.870514,-32.288837,-32.398666
CORE-PREF.ST,-35.199574,-35.721897,-35.317883,-35.76322,-35.305393,-35.702774,-35.806957
CRAD-B.ST,-21.066349,-21.702494,-21.224733,-21.755125,-21.20467,-21.6849,-21.814703
CTM.ST,354.26816,350.60797,353.3339,350.3013,353.4573,350.69977,349.9479
DEDI.ST,121.85387,120.065575,121.39042,119.91489,121.453026,120.10819,119.73982
DIOS.ST,-33.002716,-33.542744,-33.1321,-33.586597,-33.116806,-33.525776,-33.63492
DMYD-B.ST,-4.6092563,-5.38248,-4.8188863,-5.4485836,-4.7900114,-5.3665414,-5.5258427
DUNI.ST,-27.060015,-27.64786,-27.200384,-27.69554,-27.183882,-27.629244,-27.747982
EAST.ST,-36.5041,-37.015858,-36.629387,-37.057854,-36.613976,-37.00086,-37.104836
ERIC-B.ST,654.73236,648.0781,652.6168,647.82526,653.15735,648.8148,647.68695
EVO.ST,-32.3448,-32.89075,-32.478252,-32.935413,-32.46205,-32.874435,-32.98504
FMM-B.ST,-30.619106,-31.17824,-30.750587,-31.223263,-30.735554,-31.159714,-31.272264
FPIP.ST,-23.374542,-23.992472,-23.501684,-24.039244,-23.491306,-23.964659,-24.085215
FRISQ.ST,126.848656,125.02047,126.37755,124.8666,126.440544,125.06466,124.68843
GARO.ST,-20.615181,-21.255152,-20.770693,-21.307453,-20.751858,-21.235888,-21.36562
HLDX.ST,130.62746,128.76888,130.15498,128.61351,130.21687,128.81633,128.43512
HOLM-A.ST,-22.23061,-22.857405,-22.391304,-22.910017,-22.37,-22.841919,-22.970732
HOVD.ST,-25.096357,-25.701653,-25.222435,-25.747517,-25.212074,-25.674599,-25.792463
HUSQ-A.ST,180.81505,178.54987,180.2166,178.35808,180.30016,178.60117,178.13309
IBT-B.ST,46.28585,45.10648,46.006813,45.011307,46.038975,45.145035,44.90749
ICA.ST,-24.84584,-25.4516,-24.99062,-25.50073,-24.973572,-25.432423,-25.554794
INDU-C.ST,-31.227398,-31.781631,-31.359785,-31.82658,-31.34418,-31.764078,-31.876049
INSTAL.ST,-28.4254,-29.002634,-28.56307,-29.04936,-28.547018,-28.984148,-29.100546
INVE-B.ST,-29.346458,-29.915895,-29.484543,-29.962414,-29.46784,-29.898682,-30.014122
INWI.ST,-1.5932547,-2.3862455,-1.7990928,-2.4532242,-1.7712319,-2.3676946,-2.5312226
KLOV-A.ST,125.03905,123.18645,124.50015,123.041725,124.59177,123.248695,122.875946
LAMM-B.ST,60.42205,59.129017,60.078266,59.018574,60.126446,59.156235,58.88806
LATO-B.ST,-28.22762,-28.806095,-28.371964,-28.853994,-28.353617,-28.790203,-28.908287
LUC.ST,301.52563,298.28943,300.69568,298.01785,300.80585,298.3694,297.70422
LUG.ST,-30.10323,-30.66683,-30.244762,-30.713598,-30.22665,-30.651611,-30.766747
MAG.ST,87.88552,86.37098,87.4959,86.24374,87.54785,86.408066,86.09668
MEKO.ST,84.59392,83.10641,84.206856,82.98064,84.259476,83.14088,82.83393
MIDW-A.ST,302.4782,299.0404,301.4242,298.84613,301.65442,299.2985,298.6656
MIDW-B.ST,398.73706,394.43713,397.40118,394.20624,397.6952,394.78284,394.00632
MOB.ST,253.61295,250.75772,253.05353,250.54668,253.09096,250.89851,250.3486
MVIR-B.ST,2640.6501,2616.8855,2633.337,2615.8809,2635.188,2619.3308,2615.1714
NCAB.ST,-22.025692,-22.668379,-22.193224,-22.72074,-22.174591,-22.649265,-22.775785
NCC-B.ST,-4.6790404,-5.447131,-4.8789716,-5.512087,-4.851751,-5.429351,-5.587881
NENT-A.ST,-32.275764,-32.833942,-32.429485,-32.880753,-32.410538,-32.820633,-32.932175
NIL-B.ST,70.61787,69.242966,70.27445,69.12902,70.318214,69.28049,68.999664
NTEK-B.ST,44.189682,43.027454,43.87851,42.92783,43.922558,43.051075,42.80961
OASM.ST,47.256367,46.063103,46.92746,45.960175,46.97394,46.085423,45.838345
PNDX-B.ST,-15.842192,-16.520481,-16.004984,-16.575619,-15.985662,-16.499298,-16.636463
QAIR.ST,-30.159838,-30.735409,-30.326519,-30.785017,-30.304228,-30.72495,-30.841625
QLRO.ST,392.38147,388.4059,391.30573,388.0665,391.46066,388.4884,387.66373
SAAB-B.ST,8.853922,7.9766855,8.643637,7.9053965,8.668584,8.0041685,7.826779
SAS.ST,1601.1337,1585.3431,1595.8698,1585.2656,1597.5653,1588.1018,1585.8081
SBB-PREF.ST,-36.448742,-36.961002,-36.566166,-37.00175,-36.55346,-36.94281,-37.045265
SCST.ST,-26.319475,-26.913284,-26.46182,-26.961533,-26.44495,-26.894682,-27.01474
SECARE.ST,-14.817056,-15.504325,-14.973428,-15.558697,-14.956931,-15.479222,-15.61618
SECU-B.ST,58.49579,57.218605,58.1575,57.109684,58.20477,57.24592,56.981144
SEDANA.ST,-29.076296,-29.648836,-29.193598,-29.69199,-29.184292,-29.622656,-29.734009
SENZA.ST,142.5594,140.60419,142.08394,140.4443,142.14166,140.66286,140.26634
SHB-B.ST,8.05934,7.18875,7.8303947,7.114741,7.8620944,7.20796,7.027733
SKMO.ST,-21.01862,-21.655111,-21.175905,-21.707579,-21.15622,-21.63704,-21.766693
SOLT.ST,23.424381,22.428041,23.183249,22.346972,23.211885,22.458868,22.257658
SPOR.ST,111.06209,109.361496,110.626976,109.218864,110.68467,109.403725,109.05422
SSAB-A.ST,666.3114,660.0286,664.52234,659.54785,664.8363,660.2618,658.99615
STE-A.ST,-2.4986658,-3.2843883,-2.6917691,-3.348984,-2.6678057,-3.261665,-3.4215088
STE-R.ST,16.784365,15.84333,16.5504,15.765506,16.58003,15.869474,15.677429
STEF-B.ST,-22.03659,-22.665165,-22.187044,-22.716158,-22.16933,-22.6453,-22.772238
STW.ST,-2.599879,-3.3957791,-2.8153877,-3.4628804,-2.7876287,-3.377355,-3.5385282
SVOL-B.ST,-1.9258842,-2.7162623,-2.1326733,-2.783264,-2.104351,-2.6983566,-2.8616571
SWEC-A.ST,-23.132912,-23.75256,-23.282356,-23.803028,-23.264503,-23.733475,-23.858866
SWOL-B.ST,-39.842667,-40.32752,-39.95656,-40.366524,-39.943573,-40.31139,-40.40894
TEL2-A.ST,-16.251944,-16.92692,-16.42724,-16.983912,-16.403502,-16.911097,-17.050272
TRAC-B.ST,-20.838223,-21.476177,-20.993464,-21.528383,-20.974556,-21.457119,-21.58659
TROAX.ST,-25.333328,-25.935163,-25.478573,-25.98421,-25.46118,-25.916687,-26.03853
VNE-SDB.ST,220.76228,218.11893,220.00659,217.89276,220.10579,218.17087,217.63696
VOLO.ST,24.397722,23.395378,24.13462,23.31028,24.170973,23.417793,23.21042
VSSAB-B.ST,2408.3801,2383.0786,2399.2654,2384.012,2402.7837,2389.5356,2386.7183
XSPRAY.ST,-0.8124471,-1.6118896,-1.0021572,-1.6765214,-0.9801207,-1.5860647,-1.7472723
XVIVO.ST,-10.556443,-11.277731,-10.713598,-11.333718,-10.6985235,-11.248739,-11.39122
ZZ-B.ST,-11.944718,-12.656656,-12.133905,-12.71715,-12.108069,-12.640998,-12.787689
