,0,1,2,3,4,5,6
MNTC.ST,-0.864541,-0.8185314,-0.7597339,-0.79998505,-0.6714703,-0.8038272,-0.8917442
MSAB-B.ST,1.4451143,1.1868833,1.3017125,1.5121142,1.6927669,1.8460884,1.9152149
MSON-A.ST,-1.701417,-1.9413506,-1.8900399,-1.4930552,-1.3850424,-1.050966,-0.9092235
MTG-A.ST,-0.13699958,-0.17852622,-0.0874253,-0.10442731,0.055510875,-0.04034465,-0.10094339
MTRS.ST,-1.1715832,-1.032492,-1.0450132,-0.95728743,-0.9084173,-0.9275888,-0.97982323
NETI-B.ST,71.74725,49.508236,55.226677,65.31292,71.842415,84.67902,92.3892
NLAB.ST,0.86461306,0.7519257,0.8243031,0.97765076,1.1144522,1.192926,1.2129847
NOKIA-SEK.ST,1.5874646,1.920727,1.7858446,2.037586,1.9560889,2.066515,2.0420227
NWG.ST,-2.9389627,-2.595041,-2.6876702,-2.6256208,-2.6583989,-2.7323232,-2.8344
NYF.ST,-2.9972122,-2.836821,-2.8235874,-2.8710494,-2.7913618,-2.9449072,-3.0557117
ONCO.ST,-1.2099557,-1.1372441,-1.1047493,-1.0824293,-0.98482716,-1.058192,-1.1242634
ORES.ST,1.0517973,1.3556592,1.286216,1.3329793,1.3274176,1.2408487,1.1376462
PAX.ST,3.88117,3.951585,3.999602,3.9810023,4.0994034,3.9819622,3.8965185
PENG-B.ST,20.883083,21.261454,20.945541,21.807335,21.53761,22.214186,22.409866
PLED.ST,45.767105,45.019135,45.233555,45.907906,46.207645,46.8439,47.16422
PRCO-B.ST,-5.255504,-5.1814227,-5.1242394,-5.2113595,-5.0858917,-5.264191,-5.3736405
RAY-B.ST,0.6794749,0.41318658,0.5658494,0.6555626,0.8772888,0.9161206,0.93989265
SBB-B.ST,-1.4018906,-1.077448,-1.1564752,-1.1123778,-1.1292039,-1.2193846,-1.3262326
SCA-B.ST,-1.1808858,-0.9191928,-0.96161187,-0.9592033,-0.9362277,-1.058661,-1.1709892
SECT-B.ST,-1.6521665,-1.3760251,-1.428632,-1.4081868,-1.3973652,-1.5031711,-1.6099613
SENS.ST,13.055006,10.036594,10.849179,12.374563,13.31798,15.131677,16.20268
SEZI.ST,-4.136046,-3.9488509,-3.9511495,-3.9885588,-3.9252815,-4.0726876,-4.1845303
SF.ST,-4.5355372,-4.364575,-4.3536625,-4.410534,-4.334325,-4.4968815,-4.6121798
SINT.ST,-3.8563397,-3.661133,-3.6714983,-3.6852238,-3.6319726,-3.7565434,-3.859431
SKF-B.ST,0.64174384,0.84830457,0.82169396,0.85640687,0.8953067,0.8114106,0.72211874
SLITE.ST,-2.286403,-2.4908483,-2.2772877,-2.503005,-2.2110252,-2.4850109,-2.5975862
SMF.ST,-2.4114637,-3.050451,-2.6659362,-2.8776,-2.4073973,-2.6066768,-2.6325693
SNM.ST,4.013953,1.9799784,2.559975,3.5876675,4.260097,5.4578166,6.1704826
SOF-B.ST,-0.4986805,-1.4017622,-1.0873953,-0.6737587,-0.28951985,0.15431121,0.42566246
SPEC.ST,-7.721193,-7.7653017,-7.6865573,-7.674591,-7.5331326,-7.594004,-7.637871
STAR-B.ST,25.714413,23.270828,23.902618,25.32355,26.068947,27.69023,28.615318
STRAX.ST,71.86787,36.409866,45.73145,60.91227,71.47663,91.15536,103.16661
SVIK.ST,23.839191,18.516645,19.848852,22.59116,24.131283,27.452288,29.392136
TEL2-B.ST,1.8578336,1.9275931,1.9656874,1.9645394,2.0738125,1.9722835,1.8924003
TELIA.ST,0.19202438,0.052874405,0.17822893,0.16087425,0.36110866,0.27440313,0.22770508
THULE.ST,-0.9753615,-0.6591121,-0.73413926,-0.6914342,-0.70380425,-0.7945381,-0.90063953
TIETOS.ST,-0.28859082,-0.32710475,-0.31076908,-0.07419513,0.0024985995,0.15107296,0.19002034
TOBII.ST,1.4978609,1.5922103,1.5989697,1.6869761,1.7579983,1.7427408,1.6969804
TORSAB.ST,-3.4842134,-3.2240763,-3.2650828,-3.2682617,-3.245755,-3.3708131,-3.4830666
VERI.ST,0.4442508,0.37539554,0.43682006,0.56792367,0.69307464,0.7446777,0.7484173
XBRANE.ST,-12.564853,-12.596361,-12.523756,-12.530476,-12.396187,-12.474834,-12.527438
ACE.ST,-1.1768129,-1.0266083,-1.0123894,-1.0416207,-0.9607395,-1.0961641,-1.1983497
ADDT-B.ST,-2.3280644,-2.2016077,-2.1656642,-2.2484872,-2.1427307,-2.3274057,-2.4473786
AGRO.ST,78.32989,46.591217,54.868473,68.78732,78.166466,96.08014,106.957115
ALLG-B.ST,-11.97321,-12.462955,-12.312496,-11.926409,-11.7236395,-11.3536215,-11.161006
ANOD-B.ST,73.77197,45.680626,53.034737,65.28414,73.63434,89.40808,98.98955
ARP.ST,-2.283022,-2.054377,-2.0798671,-2.0862975,-2.0475185,-2.1715567,-2.279224
ASAP.ST,-4.091079,-4.043298,-3.9674103,-4.075717,-3.9304504,-4.1255875,-4.238359
ATIC.ST,0.16468093,0.2688606,0.2253408,0.4762633,0.48963258,0.6325807,0.6511876
ATVEXA-B.ST,-0.83056587,-0.51936257,-0.58749217,-0.56216717,-0.56673884,-0.6738375,-0.78611475
AUR.ST,230.58447,119.1981,148.09908,196.41438,229.184,291.7899,329.83185
AXFO.ST,-0.5633477,-0.36818132,-0.37092265,-0.41591343,-0.34920955,-0.50949347,-0.6293782
AZELIO.ST,-3.8428938,-3.5615087,-3.6324687,-3.550014,-3.5633621,-3.605878,-3.685577
BEGR.ST,10.951277,6.052826,7.358312,9.663762,11.174191,14.014621,15.711784
BEIA-B.ST,10.664528,10.318836,10.587699,10.3875065,10.747713,10.504718,10.418158
BEIJ-B.ST,0.15982178,0.31369478,0.33583537,0.26890063,0.36145237,0.18622239,0.065945
BESQ.ST,-2.0851855,-1.8788209,-1.9314498,-1.8038615,-1.7976401,-1.7876447,-1.8367586
BETCO.ST,-1.4764858,-1.2603148,-1.2720641,-1.3142663,-1.2583214,-1.4173874,-1.5388725
BIOG-B.ST,-1.832076,-1.6625782,-1.6501054,-1.7071272,-1.6268237,-1.7923332,-1.9097599
BMAX.ST,0.48082575,0.41070092,0.4292921,0.70043236,0.78019965,0.96512485,1.0223442
BOL.ST,0.90034074,1.108454,1.0729254,1.1419016,1.1699063,1.1196578,1.0444295
BONES.ST,-7.2730474,-7.4567547,-7.257252,-7.4926987,-7.215059,-7.500356,-7.6207933
BRAV.ST,-2.3280551,-2.11354,-2.1297183,-2.1534648,-2.1036148,-2.2433417,-2.3561342
BURE.ST,-1.3392601,-1.100857,-1.1697874,-1.0268184,-1.0377083,-1.0175529,-1.0667018
CAMX.ST,-1.984313,-1.7881213,-1.8116121,-1.773815,-1.7346432,-1.8106403,-1.893992
CANTA.ST,-4.208725,-4.0654097,-4.0428085,-4.098834,-4.010625,-4.1683636,-4.277976
CBTT-B.ST,-3.997273,-3.7894456,-3.806234,-3.820055,-3.7726853,-3.8999233,-4.0060344
CI-B.ST,-13.281716,-13.6007395,-13.32946,-13.63215,-13.283245,-13.608137,-13.725018
CLAS-B.ST,-0.9606408,-0.8941001,-0.87472683,-0.79926145,-0.71578807,-0.737511,-0.78197664
CLAV.ST,-2.8222065,-3.2064042,-3.1194396,-2.6391156,-2.4980288,-2.060557,-1.8566288
CRED-A.ST,-3.0407817,-2.7760246,-2.8209007,-2.8128572,-2.7950048,-2.9095778,-3.0178726
DELARK.ST,-2.5408735,-2.237141,-2.2996213,-2.2877145,-2.2871933,-2.40477,-2.5199275
DOM.ST,1.0801271,1.4452491,1.3369796,1.431732,1.3849049,1.3357927,1.2398235
EKTA-B.ST,0.1271388,0.33322552,0.3123566,0.324255,0.3697177,0.2638278,0.16549337
ELUX-B.ST,1.7761052,1.9797882,1.9390831,2.035566,2.0579236,2.0343275,1.9704883
EMBRAC-B.ST,-2.662186,-2.428306,-2.4543638,-2.4688938,-2.4304142,-2.5630648,-2.675048
ESSITY-A.ST,-2.9348228,-2.6556587,-2.7088416,-2.6985862,-2.6879663,-2.8039541,-2.9155278
ESSITY-B.ST,-1.4443473,-1.1510823,-1.2100838,-1.1975253,-1.1916658,-1.3090583,-1.4236388
EWRK.ST,-1.7436852,-1.6516556,-1.6156857,-1.639483,-1.5365136,-1.6578652,-1.7465526
FABG.ST,-1.4042419,-1.1507139,-1.1882356,-1.189091,-1.1616575,-1.2852952,-1.396652
FAG.ST,1.8095641,1.8359683,1.8539165,2.002774,2.0838263,2.1374006,2.1288471
FASTAT.ST,-3.7386217,-3.529069,-3.543608,-3.5647087,-3.5151453,-3.6493924,-3.7583556
FEEL.ST,3.3347998,1.7505666,2.2019727,3.0489786,3.5846603,4.543126,5.1032405
FOOT-PREF.ST,-2.1062503,-1.8029287,-1.8694034,-1.8445877,-1.8476174,-1.9536073,-2.0644114
FPAR-PREF.ST,-1.7375174,-1.4187392,-1.4996548,-1.4427903,-1.4618802,-1.5388758,-1.639615
GENI.ST,-4.1619716,-3.8585045,-3.9438457,-3.8433764,-3.872233,-3.9001458,-3.9766898
GHUS-B.ST,0.20385806,0.25859302,0.26970014,0.39393166,0.46827346,0.49443647,0.4709014
GRNG.ST,-0.10981329,0.1579482,0.08425725,0.20226906,0.18823639,0.17832072,0.11244827
HANDI.ST,-4.0887327,-3.8061357,-3.902713,-3.7326,-3.7746804,-3.732293,-3.777311
HEBA-B.ST,-4.9760976,-4.708201,-4.754995,-4.7539554,-4.7382383,-4.8593426,-4.9707456
HMS.ST,0.5376821,0.5985244,0.66162467,0.5939905,0.72737414,0.5663697,0.46504295
HOLM-B.ST,-0.6940019,-0.47146618,-0.49864477,-0.4905103,-0.45193276,-0.5632312,-0.6657836
HRNTS.ST,-7.7560887,-7.5746956,-7.584436,-7.6168222,-7.5624657,-7.7022142,-7.8103876
IMPC.ST,5.372586,4.117016,4.5185385,5.104202,5.577622,6.2379503,6.6411633
ISOFOL.ST,-0.14491373,-0.026828691,-0.02446301,0.040449493,0.106555894,0.066781506,0.008214334
KAMBI.ST,1.204898,1.0971171,1.2411219,1.1323073,1.3510362,1.1738317,1.0877037
KARO.ST,10.7231,2.8132906,4.924616,8.432031,10.840597,15.283042,17.978836
KDEV.ST,11.141734,9.398873,9.883906,10.84598,11.423095,12.508644,13.137101
KFAST-B.ST,-0.1501141,0.13409755,0.07315608,0.09510401,0.09913359,-0.008471924,-0.11851155
KINV-A.ST,1.6345438,1.222852,1.4301369,1.5279585,1.8089412,1.8736275,1.925508
KLED.ST,-2.600655,-2.3292327,-2.3902364,-2.3351357,-2.3345647,-2.4051902,-2.496634
KLOV-B.ST,-3.336391,-3.1898022,-3.1675868,-3.2263145,-3.1375382,-3.2994246,-3.411587
LIAB.ST,0.40490898,0.38755956,0.47430676,0.43127537,0.5893541,0.46271512,0.38525644
LIDDS.ST,-1.158778,-0.93114257,-0.9652027,-0.9353728,-0.9060435,-0.9954201,-1.0888331
LIPI.ST,-4.1368856,-3.8441029,-3.942168,-3.7773366,-3.8216186,-3.784778,-3.83298
LUPE.ST,-1.6208532,-1.5142641,-1.4691955,-1.5559027,-1.4397069,-1.6262742,-1.7448535
MANG.ST,-2.2113085,-2.1346648,-2.0755768,-2.1572988,-2.0298004,-2.2041004,-2.3120563
MEAB-B.ST,0.30790225,0.1607756,0.17631753,0.5716233,0.64390045,0.9613827,1.0836794
NEWA-B.ST,1.3888508,1.4894766,1.500656,1.5564966,1.6346056,1.5858382,1.5245603
NHCBHFFS.ST,-83.089455,-83.255325,-83.19071,-83.14818,-83.06942,-83.01945,-82.98289
NOBINA.ST,-3.3844178,-3.1334152,-3.1703994,-3.17415,-3.1474378,-3.2717988,-3.382562
NOTE.ST,-0.9323482,-0.9245668,-0.8334553,-0.9274464,-0.76523685,-0.94291,-1.0438069
NP3.ST,-1.9199293,-1.6512402,-1.6978849,-1.6876228,-1.6706991,-1.7848903,-1.8939706
OEM-B.ST,-1.5173137,-1.2319611,-1.2895532,-1.2629021,-1.2576327,-1.3585117,-1.464336
PACT.ST,0.8316154,0.9469921,0.9480114,1.0269485,1.0913607,1.0653341,1.0128522
PDX.ST,0.30569884,0.3867046,0.42763188,0.410539,0.5190963,0.40478286,0.32026485
PEAB-B.ST,-2.4558334,-2.1949725,-2.2459173,-2.2105632,-2.1990485,-2.2873857,-2.3846936
PRIC-B.ST,-3.251246,-2.9280896,-3.0193763,-2.9260342,-2.959935,-2.9987926,-3.0828362
QLINEA.ST,-2.3628778,-2.0870059,-2.1346807,-2.1354768,-2.1189437,-2.2451663,-2.3604085
RATO-A.ST,0.35331544,-0.54422873,-0.2303503,0.1747265,0.5582761,0.9936079,1.2606995
RATO-B.ST,8.174127,6.856905,7.2929974,7.8707085,8.389489,9.043388,9.448845
REJL-B.ST,-1.5648284,-1.2756991,-1.3366959,-1.3024111,-1.3011408,-1.3949275,-1.4981959
RESURS.ST,-0.75039357,-0.57745755,-0.5760375,-0.5989756,-0.5297112,-0.6642127,-0.7699484
SALT-B.ST,-4.2080045,-5.6221695,-5.170162,-4.523123,-4.006498,-3.2578003,-2.792948
SANION.ST,-1.943725,-1.9332317,-1.8925605,-1.8086412,-1.70517,-1.7087032,-1.73744
SBB-D.ST,-1.4269897,-1.1058011,-1.1817985,-1.1471947,-1.1599401,-1.259567,-1.3702451
SEB-A.ST,0.5375986,0.8042202,0.74000764,0.8184935,0.8177083,0.76719326,0.6835076
SEB-C.ST,-0.6266272,-0.4447008,-0.44576186,-0.4705755,-0.40419102,-0.54148465,-0.6493491
SINCH.ST,0.13778707,0.5004691,0.40217307,0.4657134,0.4287517,0.35124832,0.24455732
SIVE.ST,-1.659593,-1.4806768,-1.4838556,-1.4941354,-1.4320769,-1.5528568,-1.652658
SKA-B.ST,-0.5221805,-0.53579694,-0.480606,-0.42949417,-0.30460238,-0.34167692,-0.38395068
SOBI.ST,0.81679344,0.9288331,0.93776464,0.9912436,1.0649725,1.0143313,0.9518988
SSAB-B.ST,6.4632144,4.498567,5.112568,5.926027,6.64894,7.623332,8.230872
TETY.ST,0.26730153,0.4628838,0.42702052,0.516622,0.5427691,0.5154565,0.45178548
TFBANK.ST,-0.9413384,-0.66560197,-0.7162815,-0.7029351,-0.68892413,-0.80268013,-0.9131673
TRAIN-B.ST,-57.05117,-57.383854,-57.17506,-57.359272,-57.10632,-57.27702,-57.31773
TREL-B.ST,-0.36881804,-0.11897525,-0.17345963,-0.102672,-0.09473075,-0.14854898,-0.2305911
UPSALE.ST,-1.7602602,-1.6372522,-1.6079584,-1.6561588,-1.5588284,-1.7089685,-1.8138885
VICO.ST,2.2441816,2.2760084,2.2876203,2.4545383,2.5282447,2.5986183,2.5964656
WALL-B.ST,-2.3070748,-2.0513268,-2.089636,-2.0923889,-2.0664709,-2.1913545,-2.3031998
ZETA.ST,-0.7879519,-0.466774,-0.55452335,-0.47108915,-0.49809372,-0.54975194,-0.64020014
3KR.ST,-0.9150253,-0.6411519,-0.68871313,-0.6874858,-0.6690886,-0.7951545,-0.91092116
ABSO.ST,-6.69018,-6.4422197,-6.4938273,-6.444984,-6.437904,-6.5070453,-6.593329
ACRI.ST,-2.3815491,-2.076391,-2.1442597,-2.1140726,-2.1196854,-2.219701,-2.3277843
ALIF-B.ST,-0.902726,-0.63625115,-0.6758258,-0.6847794,-0.65941614,-0.79275,-0.90970635
ALM.ST,6.089945,3.0668483,3.864376,5.4037423,6.3345475,8.169513,9.247048
AM1S.ST,-1.101814,-0.98061615,-0.9500014,-0.99903643,-0.8997935,-1.0511241,-1.1565205
ARISE.ST,-6.5281315,-6.5596066,-6.4412317,-6.5918026,-6.4029374,-6.6256247,-6.738737
ATA-SDB.ST,1.7125154,1.7101293,1.7926137,1.7521037,1.905283,1.779002,1.7000858
ATRE.ST,-0.69845146,-0.5163787,-0.55274457,-0.45491534,-0.42771235,-0.44640848,-0.50585085
BALCO.ST,-3.3325129,-3.0949757,-3.1209457,-3.144747,-3.105937,-3.2479663,-3.3643215
BILI-A.ST,4.071729,4.2729516,4.264547,4.252956,4.3137712,4.183273,4.0748343
BILL.ST,-0.5266134,-0.31260738,-0.34246063,-0.30914748,-0.27451468,-0.35966706,-0.45006424
BINV.ST,6.686998,0.72157824,2.42768,4.7765822,6.708085,9.748961,11.662212
BIOVIC-B.ST,0.75432,0.8317159,0.89761597,0.7919739,0.9303671,0.7289956,0.6083012
BONAV-A.ST,-1.4564158,-1.2950828,-1.3292646,-1.2010508,-1.1751605,-1.1587994,-1.1996728
BONEX.ST,-0.03242866,0.12842172,0.14524606,0.08654033,0.17325312,0.005146161,-0.11306918
BORG.ST,-2.6496778,-3.8666852,-3.4664729,-2.9160266,-2.4460335,-1.8221397,-1.4363368
BOUL.ST,1.382053,1.663882,1.5861348,1.7043409,1.6866335,1.6742009,1.6052929
BRE2.ST,-2.42919,-2.1601365,-2.2085407,-2.1950579,-2.1801176,-2.2910361,-2.3988438
BRG-B.ST,12.086156,9.708605,10.374695,11.577503,12.357651,13.765924,14.598835
BUFAB.ST,-1.4897664,-1.3812935,-1.3375508,-1.4179711,-1.3040676,-1.4841202,-1.599844
BYGGP.ST,-1.9232528,-1.6800736,-1.7122858,-1.7150213,-1.6830847,-1.8059387,-1.9151223
CALTX.ST,-3.7416773,-3.7272887,-3.628491,-3.7677486,-3.597924,-3.8183477,-3.9370959
CAST.ST,-1.9908206,-1.720171,-1.767385,-1.7594662,-1.7428063,-1.8597702,-1.9703804
CFISH.ST,-3.2419531,-3.4009821,-3.2430284,-3.3517036,-3.1188815,-3.287293,-3.3633611
CLIME-B.ST,-0.7597389,-0.611342,-0.6256331,-0.5434891,-0.49622935,-0.52241707,-0.57877606
COOR.ST,-1.0352378,-0.86705226,-0.8527594,-0.9166764,-0.8328826,-1.0064619,-1.1277472
CORE-PREF.ST,-3.20016,-2.9409413,-2.9815955,-2.9879608,-2.9640026,-3.0930688,-3.2074094
CRAD-B.ST,-4.5413165,-4.490043,-4.4124675,-4.5342703,-4.386905,-4.595527,-4.714329
CTM.ST,13.021411,12.361649,12.528332,13.159787,13.390562,13.99991,14.305942
DEDI.ST,-0.4885851,-0.58606404,-0.5791075,-0.22768831,-0.16338159,0.10473466,0.20032927
DIOS.ST,-1.9937472,-1.7596765,-1.7842983,-1.8062396,-1.7648546,-1.9060606,-2.0221741
DMYD-B.ST,-5.632275,-5.480282,-5.4884806,-5.449839,-5.397491,-5.462988,-5.5351553
DUNI.ST,-0.02762926,0.207617,0.18190134,0.16904002,0.20989321,0.07605728,-0.037474245
EAST.ST,-2.6786945,-2.35747,-2.431815,-2.4030447,-2.4154654,-2.519023,-2.6305988
ERIC-B.ST,10.311952,7.991208,8.663474,9.763954,10.549277,11.850919,12.634733
EVO.ST,-5.330116,-5.2611876,-5.1918154,-5.3125277,-5.174093,-5.383634,-5.504958
FMM-B.ST,-0.8871828,-0.513758,-0.6242207,-0.5387034,-0.5888122,-0.6464209,-0.74645454
FPIP.ST,-1.6933453,-1.4594084,-1.4935025,-1.477172,-1.4472115,-1.5507836,-1.6510822
FRISQ.ST,-2.0058587,-2.331732,-2.1807287,-2.0094504,-1.7926911,-1.664546,-1.5959276
GARO.ST,-1.7923683,-1.6868061,-1.6411282,-1.7230574,-1.6076826,-1.7881376,-1.903349
HLDX.ST,4.418848,4.2621956,4.3281136,4.570066,4.7013383,4.8678074,4.928186
HOLM-A.ST,-12.062487,-12.044319,-11.959209,-12.079687,-11.929156,-12.125588,-12.233193
HOVD.ST,-0.80851567,-0.6821912,-0.64683497,-0.7213389,-0.61592305,-0.7933347,-0.91043335
HUSQ-A.ST,1.3207278,0.98430735,1.0793445,1.4655197,1.6221673,1.9561744,2.109161
IBT-B.ST,1.8445504,1.8577784,1.9030721,1.9771532,2.0877876,2.0712612,2.036011
ICA.ST,-1.2509727,-0.9898597,-1.042228,-0.9996468,-0.98893756,-1.0714033,-1.1667247
INDU-C.ST,-2.3649487,-2.059478,-2.1303496,-2.0908515,-2.0995886,-2.1908422,-2.2954838
INSTAL.ST,-4.0748,-3.8112752,-3.8566217,-3.847358,-3.8307817,-3.9430573,-4.0499654
INVE-B.ST,-0.9803722,-0.72296435,-0.7637017,-0.7590129,-0.7345277,-0.8540023,-0.9644096
INWI.ST,-0.30716607,-0.025951605,-0.101520285,0.00075832667,-0.0143644065,-0.04174006,-0.11682294
KLOV-A.ST,0.7124974,0.37864578,0.52269703,0.7351085,0.944748,1.1124413,1.1978228
LAMM-B.ST,-2.3226898,-2.5312183,-2.384437,-2.3710165,-2.1535997,-2.1956701,-2.2128308
LATO-B.ST,-3.5877924,-3.3362758,-3.376132,-3.369709,-3.3465998,-3.460719,-3.5671444
LUC.ST,5.117759,4.661825,4.747366,5.3554373,5.4970584,6.06182,6.3252344
LUG.ST,-4.8515306,-4.695485,-4.6794286,-4.735936,-4.6541314,-4.8143525,-4.9269056
MAG.ST,-1.1800374,-1.2563659,-1.2140296,-1.0201429,-0.91546136,-0.8025936,-0.7734237
MEKO.ST,2.0454905,2.0758257,2.0636673,2.3082173,2.3569717,2.5014014,2.5289261
MIDW-A.ST,-5.2563415,-6.112892,-5.923876,-5.178737,-4.9242053,-4.161548,-3.7706
MIDW-B.ST,5.1294794,3.7797918,4.1351657,4.986951,5.4312835,6.3588924,6.8716784
MOB.ST,20.61368,19.784618,20.154263,20.338764,20.795473,20.99037,21.146755
MVIR-B.ST,-7.7268004,-16.020788,-13.618213,-10.530416,-7.8514395,-3.7486055,-1.1196269
NCAB.ST,-1.6246265,-1.4614303,-1.4518815,-1.4837185,-1.4080491,-1.5473158,-1.652575
NCC-B.ST,-0.83906335,-0.73806584,-0.7080977,-0.7232348,-0.625734,-0.7411452,-0.82901835
NENT-A.ST,-2.4360526,-2.1677897,-2.2149646,-2.2099793,-2.1924036,-2.3125403,-2.4246614
NIL-B.ST,-2.2638626,-2.4785995,-2.3285878,-2.3064864,-2.0884647,-2.1191018,-2.1293747
NTEK-B.ST,-0.7422977,-0.77704924,-0.7175419,-0.6497688,-0.5213969,-0.5386216,-0.56968653
OASM.ST,-5.3796916,-5.5905375,-5.443753,-5.4399195,-5.2245817,-5.273044,-5.2917285
PNDX-B.ST,0.5140317,0.68603265,0.6914748,0.65923756,0.73359555,0.5892518,0.4793005
QAIR.ST,-1.0409639,-0.7784339,-0.8259348,-0.82501477,-0.80640346,-0.93114924,-1.0454788
QLRO.ST,1.9179429,0.7672086,1.1404165,1.7152236,2.1545033,2.790341,3.173911
SAAB-B.ST,0.5793566,0.7431661,0.7273583,0.79327935,0.84088904,0.79507947,0.72793764
SAS.ST,17.09199,10.272305,12.122169,15.164908,17.25898,21.087194,23.419779
SBB-PREF.ST,-1.7789803,-1.4965717,-1.5488524,-1.5438089,-1.531324,-1.6538326,-1.768849
SCST.ST,-2.1923883,-2.023663,-2.015403,-2.060847,-1.9847019,-2.1393383,-2.252497
SECARE.ST,-11.268243,-11.189026,-11.147197,-11.195954,-11.092596,-11.227996,-11.318171
SECU-B.ST,-0.78743994,-0.9379715,-0.8161615,-0.79921716,-0.60567975,-0.6550552,-0.6838206
SEDANA.ST,-2.8361943,-2.6665158,-2.6549828,-2.7124922,-2.6335676,-2.7989483,-2.9162102
SENZA.ST,1.7399914,1.699106,1.6703564,2.0721905,2.0992274,2.4065058,2.5104096
SHB-B.ST,0.30564302,0.29523474,0.37823474,0.33345884,0.48870963,0.3585048,0.27811486
SKMO.ST,-1.6135068,-1.3981243,-1.4235524,-1.4133472,-1.3736843,-1.4811093,-1.5808455
SOLT.ST,-2.145435,-2.1330335,-2.0784838,-2.051215,-1.9311535,-1.9906179,-2.043026
SPOR.ST,3.1827242,2.953302,3.0536304,3.26573,3.4350634,3.5818305,3.6426303
SSAB-A.ST,1.5263174,-0.52346456,0.123926535,0.92251545,1.6783679,2.6547923,3.275034
STE-A.ST,-3.2937524,-3.1119683,-3.1371965,-3.075176,-3.0394058,-3.088642,-3.1586967
STE-R.ST,0.61435574,0.8629608,0.7885651,0.9380194,0.92314243,0.9457567,0.89543146
STEF-B.ST,-1.8035293,-1.6631253,-1.6375402,-1.6992953,-1.605173,-1.7712057,-1.8850777
STW.ST,-11.257464,-11.475712,-11.270417,-11.469951,-11.192896,-11.432012,-11.526148
SVOL-B.ST,-1.522416,-1.3408638,-1.3619024,-1.3150707,-1.2721967,-1.3386209,-1.4168434
SWEC-A.ST,-1.45513,-1.0925305,-1.20213,-1.1013737,-1.1521778,-1.1921264,-1.2828497
SWOL-B.ST,-2.6293867,-2.3326485,-2.3911688,-2.3854575,-2.3802993,-2.50325,-2.6198997
TEL2-A.ST,0.5238399,0.7283205,0.7019708,0.735598,0.775306,0.69017637,0.600329
TRAC-B.ST,-1.2604522,-1.0135982,-1.055847,-1.0281905,-1.0066918,-1.1015034,-1.1999744
TROAX.ST,0.21450391,0.46069476,0.42851642,0.4257977,0.4593354,0.3340629,0.22285824
VNE-SDB.ST,2.8251307,2.4796722,2.5787225,2.9622192,3.1258655,3.4561088,3.607422
VOLO.ST,-1.9591305,-1.7128702,-1.8025525,-1.6012282,-1.6352828,-1.5596339,-1.5869929
VSSAB-B.ST,34.70127,22.527233,25.774784,31.030712,34.763157,41.49142,45.581165
XSPRAY.ST,0.05785385,0.22439441,0.21737313,0.24684009,0.30415872,0.22304058,0.14119416
XVIVO.ST,-1.2047287,-0.96884817,-1.0105879,-0.9664094,-0.94526255,-1.0220376,-1.111428
ZZ-B.ST,-5.401252,-5.228654,-5.2367682,-5.226741,-5.1734343,-5.269785,-5.3573647
